SesID,SesFld,Subject,Age,Gender,Handedness,Block,Report,TrialNum,TrialType,PreStim,StimL,StimR,Attention,PrestimResponse,PreStimEnd,PreStimTransient,StimResponse,Eye_slope,Eye_pval,Eye_meandiff,Eye_sumdiff,Eye_stddiff,mVel500,mVel1000
1,"NZ_part10",SP,19,f,R,1,key,127,6,2,2,1,exogenous,none,NaN,2,left,0.0439903435969944,0.263705266926598,0.00556738546008616,0.267234502084136,0.109653563307014,0.145409084062651,0.0643445157655807
1,"NZ_part10",SP,19,f,R,1,key,128,1,1,1,2,exogenous,none,NaN,1,right,-0.0122461804198649,0.726935832628526,-0.0013643234568075,-0.0804950839516427,0.117081537847909,-0.174361600268146,-0.0530581796000557
1,"NZ_part10",SP,19,f,R,1,key,129,1,1,1,2,exogenous,none,NaN,1,right,-0.0180898982034149,0.621942974074459,-0.000491909909960448,-0.0245954954980224,0.0907110161610602,0.0359226240849272,-0.0335785446638338
1,"NZ_part10",SP,19,f,R,1,key,130,2,1,2,1,exogenous,none,NaN,1,left,-0.0292905950534178,0.358463951527095,0.000769168147298078,0.0376892392176058,0.0875573396942767,-0.11039473377764,0.0338912764882964
1,"NZ_part10",SP,19,f,R,1,key,131,6,2,2,1,exogenous,none,NaN,2,right,0.0826425543911931,0.19523393163193,-0.00666966762350689,-0.386840722163399,0.190977409589318,0.250262212667597,0.114276274524997
1,"NZ_part10",SP,19,f,R,1,key,132,5,2,1,2,exogenous,none,NaN,2,right,0.0584486221122527,0.113391948226289,-0.00136649039315055,-0.0669580292643771,0.109398674051391,-0.00854449921605348,0.0491416623598104
1,"NZ_part10",SP,19,f,R,2,key,133,11,3,2,1,endogenous,left,-135,NaN,left,0.0267786690930377,0.42361061069491,0.000578467248855753,0.0277664279450762,0.0864608246289384,0.0293233470951353,0.122866471170507
1,"NZ_part10",SP,19,f,R,2,key,134,11,3,2,1,endogenous,left,-135,NaN,right,-0.0585613769975879,0.0976431815014077,-0.00265570805901915,-0.15668677548213,0.109652372682224,-0.178858354919764,-0.0808487256108186
1,"NZ_part10",SP,19,f,R,2,key,135,10,4,1,2,endogenous,right,-135,NaN,right,-0.00485617324043406,0.914500194470385,-0.000490959314642568,-0.0289665995639115,0.131643635080028,-0.208630966875259,-0.0214700947866024
1,"NZ_part10",SP,19,f,R,2,key,136,11,3,2,1,endogenous,left,-135,NaN,left,0.0117128196267323,0.732471394572562,-0.00184012150593123,-0.108567168849943,0.109653039744003,0.146538765820907,-0.0268014033476917
1,"NZ_part10",SP,19,f,R,2,key,137,9,3,1,2,endogenous,left,-135,NaN,right,0.174557074286443,0.000374114825699912,0.00212840999066725,0.125576189449368,0.12711369490882,-0.00531676190521237,0.0136099167973744
